component_length,baseline,component_token_ids,trigger,objective,constraint_violation,feasible,core_feasible,absolute_escape_q05,relative_outward_q05,escape_rate,compact_radius_q95,triggered_pairwise_mean,triggered_pairwise_q05,all_cluster_clearance_q05,blank_region_cluster_feasible,violation_absolute_escape,violation_relative_outward,violation_escape_coverage,violation_compact_radius,triggered_benign_knn_q05,benign_knn_q95,density_ratio,blank_region_knn_feasible,per_mode_metrics_json,standalone_realized_length,standalone_realized_ids,context_realized_length_min,context_realized_length_max,sentinel_location_rate,realizability_rate,text_realizable
8,v1_attractor_adjusted,"30332,16145,12743,13525,30332,30332,16145,12743",lucrarea earthquake Smartphoneărălucrarealucrarea earthquake Smartphone,-0.7956527828568172,25.230710779575055,False,False,-0.2585520693654228,-0.1860621462260783,0.0,0.3510385672653161,0.9129753515988241,0.877746166976272,-0.2585520693654228,False,13.92760346827114,10.303107311303915,1.0,0.0,0.5910168647766113,0.7556880414485931,0.782091064513446,False,"[{""absolute_escape_q05"": -0.2585520693654228, ""relative_outward_q05"": -0.1860621462260783, ""escape_rate"": 0.0, ""compact_radius_q95"": 0.3510385672653161, ""triggered_pairwise_mean"": 0.9129753515988241, ""triggered_pairwise_q05"": 0.877746166976272, ""all_cluster_clearance_q05"": -0.2585520693654228, ""center_norm_pre_normalization"": 0.9559394601931588}, {""absolute_escape_q05"": -0.25216861417929126, ""relative_outward_q05"": -0.18110108374454653, ""escape_rate"": 0.0, ""compact_radius_q95"": 0.3442226964505648, ""triggered_pairwise_mean"": 0.9208377697761684, ""triggered_pairwise_q05"": 0.8887827032273886, ""all_cluster_clearance_q05"": -0.25216861417929126, ""center_norm_pre_normalization"": 0.9600032997756747}, {""absolute_escape_q05"": -0.25200563244851143, ""relative_outward_q05"": -0.18246605219715067, ""escape_rate"": 0.0, ""compact_radius_q95"": 0.3483136889253957, ""triggered_pairwise_mean"": 0.9148076386326075, ""triggered_pairwise_q05"": 0.8790833922268784, ""all_cluster_clearance_q05"": -0.25200563244851143, ""center_norm_pre_normalization"": 0.9568880547932481}]",9,"3,30332,16145,12743,13525,30332,30332,16145,12743",9,9,1.0,1.0,True
8,v2_optimized,"24598,6549,9745,28218,16844,26870,10312,15644",izari correctly Minnesota NEVER incentives recruited workforceidad,-0.43719326907330186,1.014710006672612,False,False,0.004111466073912574,0.046808589000081925,0.9514563106796117,0.48811332414729636,0.8491349356465032,0.7872725330459673,-0.02221900962346238,False,0.7944266963043712,0.0,0.0,0.22028331036824084,0.7325417876243592,0.7556880414485931,0.9693706231213287,False,"[{""absolute_escape_q05"": 0.012599374401000688, ""relative_outward_q05"": 0.06595920049254629, ""escape_rate"": 0.970873786407767, ""compact_radius_q95"": 0.41644097839542027, ""triggered_pairwise_mean"": 0.8858561270555079, ""triggered_pairwise_q05"": 0.8392586567397942, ""all_cluster_clearance_q05"": -0.018095062056190974, ""center_norm_pre_normalization"": 0.941787832030392}, {""absolute_escape_q05"": 0.004176155662206183, ""relative_outward_q05"": 0.06757303790498824, ""escape_rate"": 0.9611650485436893, ""compact_radius_q95"": 0.4638098261259171, ""triggered_pairwise_mean"": 0.8491349356465032, ""triggered_pairwise_q05"": 0.7946922890146932, ""all_cluster_clearance_q05"": -0.012438615676517238, ""center_norm_pre_normalization"": 0.922279591781395}, {""absolute_escape_q05"": 0.004111466073912574, ""relative_outward_q05"": 0.046808589000081925, ""escape_rate"": 0.9514563106796117, ""compact_radius_q95"": 0.48811332414729636, ""triggered_pairwise_mean"": 0.8537917511044009, ""triggered_pairwise_q05"": 0.7872725330459673, ""all_cluster_clearance_q05"": -0.02221900962346238, ""center_norm_pre_normalization"": 0.9247763238517023}]",9,"3,24598,6549,9745,28218,16844,26870,10312,15644",9,9,1.0,1.0,True
10,random_legal,"2703,23997,11718,31329,12413,29061,6940,18158,17031,30743",Be christmas motorcycle Kyoto confusion Pokemon workplace imperative Cake teoretic,-0.6691501857672721,13.485608295221882,False,False,-0.13270403206985104,-0.07452527325659217,0.02912621359223301,0.4619208804408289,0.8621836656740275,0.80299997761169,-0.13270403206985104,False,7.635201603492551,4.726263662829608,0.9693408277976495,0.1548022011020722,0.6638361215591431,0.7556880414485931,0.8784525957121442,False,"[{""absolute_escape_q05"": -0.12586654532219022, ""relative_outward_q05"": -0.07452527325659217, ""escape_rate"": 0.02912621359223301, ""compact_radius_q95"": 0.4017131455351988, ""triggered_pairwise_mean"": 0.9012338703116294, ""triggered_pairwise_q05"": 0.8524126580203326, ""all_cluster_clearance_q05"": -0.12586654532219022, ""center_norm_pre_normalization"": 0.9498382837445246}, {""absolute_escape_q05"": -0.1305794804430584, ""relative_outward_q05"": -0.06470395069326194, ""escape_rate"": 0.02912621359223301, ""compact_radius_q95"": 0.4619208804408289, ""triggered_pairwise_mean"": 0.8621836656740275, ""triggered_pairwise_q05"": 0.80299997761169, ""all_cluster_clearance_q05"": -0.1305794804430584, ""center_norm_pre_normalization"": 0.9292586770603414}, {""absolute_escape_q05"": -0.13270403206985104, ""relative_outward_q05"": -0.07452105586039379, ""escape_rate"": 0.038834951456310676, ""compact_radius_q95"": 0.44507541680511314, ""triggered_pairwise_mean"": 0.8798852143897737, ""triggered_pairwise_q05"": 0.8178863764214456, ""all_cluster_clearance_q05"": -0.13270403206985104, ""center_norm_pre_normalization"": 0.9386433709872324}]",10,"493,23997,11718,31329,12413,29061,6940,18158,17031,30743",10,10,1.0,0.0,False
10,frequent_ordinary,"8,5,6,10,11,8,5,6,10,11","the.,: and the.,: and",-0.7835047833523043,11.174203894305515,False,False,-0.11946700870522725,-0.03480370499301921,0.10679611650485436,0.6292340696540578,0.694906869397447,0.6313771601151171,-0.11946700870522725,False,6.973350435261362,2.7401852496509607,0.887583035258048,0.5730851741351445,0.6443136215209961,0.7556880414485931,0.8526185226987301,False,"[{""absolute_escape_q05"": -0.11929823392394803, ""relative_outward_q05"": -0.03480370499301921, ""escape_rate"": 0.10679611650485436, ""compact_radius_q95"": 0.609320398036352, ""triggered_pairwise_mean"": 0.708677666046756, ""triggered_pairwise_q05"": 0.6472110324427754, ""all_cluster_clearance_q05"": -0.11929823392394803, ""center_norm_pre_normalization"": 0.8435081734882774}, {""absolute_escape_q05"": -0.11938601830421768, ""relative_outward_q05"": -0.02423523087221949, ""escape_rate"": 0.10679611650485436, ""compact_radius_q95"": 0.6282637850645353, ""triggered_pairwise_mean"": 0.6960299253762033, ""triggered_pairwise_q05"": 0.6313771601151171, ""all_cluster_clearance_q05"": -0.11938601830421768, ""center_norm_pre_normalization"": 0.8360508906231522}, {""absolute_escape_q05"": -0.11946700870522725, ""relative_outward_q05"": -0.0283703877694614, ""escape_rate"": 0.11650485436893204, ""compact_radius_q95"": 0.6292340696540578, ""triggered_pairwise_mean"": 0.694906869397447, ""triggered_pairwise_q05"": 0.6317427826150227, ""all_cluster_clearance_q05"": -0.11946700870522725, ""center_norm_pre_normalization"": 0.8353855033567162}]",10,"8,5,6,10,11,8,5,6,10,11",10,10,1.0,1.0,True
10,natural_phrase,"34,65,8,1504,13,15189,53,8,815,4392",it has the effect of augmenting the potency,-0.7112813436194461,9.873323520154061,False,False,-0.10066847255089827,-0.03066197582909643,0.13592233009708737,0.5799508952394513,0.7587533104765595,0.693716001159203,-0.10066847255089827,False,6.033423627544914,2.5330987914548215,0.8569238630556976,0.44987723809862823,0.6608941793441773,0.7556880414485931,0.8745595313077819,False,"[{""absolute_escape_q05"": -0.08279632080868111, ""relative_outward_q05"": -0.030051984418761418, ""escape_rate"": 0.17475728155339806, ""compact_radius_q95"": 0.5477121869976992, ""triggered_pairwise_mean"": 0.7831237741069159, ""triggered_pairwise_q05"": 0.7221891342872567, ""all_cluster_clearance_q05"": -0.08386305736202976, ""center_norm_pre_normalization"": 0.8861316882963722}, {""absolute_escape_q05"": -0.10066847255089827, ""relative_outward_q05"": -0.03066197582909643, ""escape_rate"": 0.13592233009708737, ""compact_radius_q95"": 0.5646642552243103, ""triggered_pairwise_mean"": 0.7702459151416179, ""triggered_pairwise_q05"": 0.7053111001803908, ""all_cluster_clearance_q05"": -0.10066847255089827, ""center_norm_pre_normalization"": 0.8789064442953883}, {""absolute_escape_q05"": -0.09422475722231868, ""relative_outward_q05"": -0.029884100526940183, ""escape_rate"": 0.13592233009708737, ""compact_radius_q95"": 0.5799508952394513, ""triggered_pairwise_mean"": 0.7587533104765595, ""triggered_pairwise_q05"": 0.693716001159203, ""all_cluster_clearance_q05"": -0.09454919675672085, ""center_norm_pre_normalization"": 0.8724078815592442}]",10,"34,65,8,1504,13,15189,53,8,815,4392",10,10,1.0,1.0,True
10,best_single_sticky_repeated,"10278,10278,10278,10278,10278,10278,10278,10278,10278,10278",vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan,-0.6926849496483817,11.021744191477767,False,False,-0.11237873121960086,-0.04324714368632153,0.0970873786407767,0.5370590747424593,0.7901907784408996,0.7338889856544858,-0.11237873121960086,False,6.6189365609800435,3.1623571843160767,0.8978027593254982,0.34264768685614816,0.6586010575294494,0.7556880414485931,0.8715250492345548,False,"[{""absolute_escape_q05"": -0.11237873121960086, ""relative_outward_q05"": -0.041495140390063634, ""escape_rate"": 0.10679611650485436, ""compact_radius_q95"": 0.5142713613527686, ""triggered_pairwise_mean"": 0.8069296769630349, ""triggered_pairwise_q05"": 0.7543306028599636, ""all_cluster_clearance_q05"": -0.11237873121960086, ""center_norm_pre_normalization"": 0.89933539156318}, {""absolute_escape_q05"": -0.11121544994981562, ""relative_outward_q05"": -0.03344064330538108, ""escape_rate"": 0.0970873786407767, ""compact_radius_q95"": 0.5360536160069254, ""triggered_pairwise_mean"": 0.7901907784408996, ""triggered_pairwise_q05"": 0.7338889856544858, ""all_cluster_clearance_q05"": -0.11121544994981562, ""center_norm_pre_normalization"": 0.8900717733111119}, {""absolute_escape_q05"": -0.10811543845793853, ""relative_outward_q05"": -0.04324714368632153, ""escape_rate"": 0.10679611650485436, ""compact_radius_q95"": 0.5370590747424593, ""triggered_pairwise_mean"": 0.7952404818410148, ""triggered_pairwise_q05"": 0.7418344083133896, ""all_cluster_clearance_q05"": -0.10811543845793853, ""center_norm_pre_normalization"": 0.8928764969738475}]",10,"10278,10278,10278,10278,10278,10278,10278,10278,10278,10278",10,10,1.0,1.0,True
10,top_escape_concatenation,"22009,28218,470,12638,14575,29713,13938,1327,2349,13293",Nobody NEVER never nobodycheapest Arduino inexpensive nothing 100% farming,-0.6147579110372341,7.225831244877381,False,False,-0.08161761672813463,-0.005510895403488613,0.42718446601941745,0.5276293989056109,0.8406795437980175,0.7654842153150633,-0.08218434418574741,False,5.080880836406731,1.2755447701744307,0.5503321410321921,0.3190734972640272,0.6945730328559876,0.7556880414485931,0.919126669683097,False,"[{""absolute_escape_q05"": -0.07235462618405562, ""relative_outward_q05"": 0.001007301896922975, ""escape_rate"": 0.5048543689320388, ""compact_radius_q95"": 0.4617871051400072, ""triggered_pairwise_mean"": 0.8735089693196022, ""triggered_pairwise_q05"": 0.8189465797921798, ""all_cluster_clearance_q05"": -0.07235462618405562, ""center_norm_pre_normalization"": 0.935273777056065}, {""absolute_escape_q05"": -0.08161761672813463, ""relative_outward_q05"": -0.005226836050952554, ""escape_rate"": 0.4368932038834951, ""compact_radius_q95"": 0.48157094377676485, ""triggered_pairwise_mean"": 0.8473082800496532, ""triggered_pairwise_q05"": 0.7874542639237951, ""all_cluster_clearance_q05"": -0.08218434418574741, ""center_norm_pre_normalization"": 0.9212983905410623}, {""absolute_escape_q05"": -0.0789010872564047, ""relative_outward_q05"": -0.005510895403488613, ""escape_rate"": 0.42718446601941745, ""compact_radius_q95"": 0.5276293989056109, ""triggered_pairwise_mean"": 0.8406795437980175, ""triggered_pairwise_q05"": 0.7654842153150633, ""all_cluster_clearance_q05"": -0.0789010872564047, ""center_norm_pre_normalization"": 0.9177289059452988}]",10,"22009,28218,470,12638,14575,29713,13938,1327,2349,13293",10,10,1.0,1.0,True
10,top_compact_concatenation,"28487,22893,30450,23737,30332,29184,10278,26398,4534,13864",Latvia cigarettes Kazakhstan socialistlucrarea Minecraft vegan LGBT Obama smartphones,-0.6286695352416494,16.696029423939947,False,False,-0.15981198178609832,-0.11533497358079466,0.05825242718446602,0.3535225798747563,0.9185694591212583,0.8824179706490294,-0.1634535023667955,False,8.990599089304915,6.766748679039733,0.9386816555952989,0.0,0.6628188848495483,0.7556880414485931,0.8771064890466943,False,"[{""absolute_escape_q05"": -0.14313932520440834, ""relative_outward_q05"": -0.10203366483779511, ""escape_rate"": 0.08737864077669903, ""compact_radius_q95"": 0.3535225798747563, ""triggered_pairwise_mean"": 0.9187791479144943, ""triggered_pairwise_q05"": 0.8842668818624758, ""all_cluster_clearance_q05"": -0.14432004823325942, ""center_norm_pre_normalization"": 0.9589409264123534}, {""absolute_escape_q05"": -0.15981198178609832, ""relative_outward_q05"": -0.11533497358079466, ""escape_rate"": 0.05825242718446602, ""compact_radius_q95"": 0.32635448353282276, ""triggered_pairwise_mean"": 0.9294588682434134, ""triggered_pairwise_q05"": 0.8983813582002321, ""all_cluster_clearance_q05"": -0.15981198178609832, ""center_norm_pre_normalization"": 0.9644395958415214}, {""absolute_escape_q05"": -0.15841105877969408, ""relative_outward_q05"": -0.10431559970193927, ""escape_rate"": 0.08737864077669903, ""compact_radius_q95"": 0.351857409882827, ""triggered_pairwise_mean"": 0.9185694591212583, ""triggered_pairwise_q05"": 0.8824179706490294, ""all_cluster_clearance_q05"": -0.1634535023667955, ""center_norm_pre_normalization"": 0.9588326482935281}]",10,"28487,22893,30450,23737,30332,29184,10278,26398,4534,13864",10,10,1.0,1.0,True
10,v1_attractor_adjusted,"30332,16145,12743,13525,30332,30332,16145,12743,13525,30332",lucrarea earthquake Smartphoneărălucrarealucrarea earthquake Smartphoneărălucrarea,-0.8088354212180394,26.98169229792989,False,False,-0.2750827897875005,-0.20455105617109726,0.0,0.32920157525944166,0.9283277985054247,0.8973122094481918,-0.2750827897875005,False,14.754139489375026,11.227552808554861,1.0,0.0,0.5917443037033081,0.7556880414485931,0.7830536825341075,False,"[{""absolute_escape_q05"": -0.26786904492637226, ""relative_outward_q05"": -0.20341206335211182, ""escape_rate"": 0.0, ""compact_radius_q95"": 0.32369010392973463, ""triggered_pairwise_mean"": 0.9283277985054247, ""triggered_pairwise_q05"": 0.8973122094481918, ""all_cluster_clearance_q05"": -0.26786904492637226, ""center_norm_pre_normalization"": 0.9638587270209362}, {""absolute_escape_q05"": -0.2750827897875005, ""relative_outward_q05"": -0.20455105617109726, ""escape_rate"": 0.0, ""compact_radius_q95"": 0.32487774986862467, ""triggered_pairwise_mean"": 0.9314545773800416, ""triggered_pairwise_q05"": 0.902567506535314, ""all_cluster_clearance_q05"": -0.2750827897875005, ""center_norm_pre_normalization"": 0.9654636541013852}, {""absolute_escape_q05"": -0.26727130822796735, ""relative_outward_q05"": -0.20287411005335945, ""escape_rate"": 0.0, ""compact_radius_q95"": 0.32920157525944166, ""triggered_pairwise_mean"": 0.9293701389156717, ""triggered_pairwise_q05"": 0.8998704940622805, ""all_cluster_clearance_q05"": -0.26727130822796735, ""center_norm_pre_normalization"": 0.9643940409646494}]",11,"3,30332,16145,12743,13525,30332,30332,16145,12743,13525,30332",11,11,1.0,1.0,True
10,v2_optimized,"31751,470,25178,16844,28408,16935,23313,16844,31575,28218",Trinidad never strategically incentives Taliban guaranteessupervised incentivesAudible NEVER,-0.41018161400087033,0.9868123283115842,False,False,0.0038299594115866935,0.057312546143910535,0.9514563106796117,0.47132411955636755,0.8630295462567421,0.8086117229052654,-0.004552376094916154,False,0.8085020294206654,0.0,0.0,0.17831029889091882,0.7364401578903198,0.7556880414485931,0.9745293262529645,False,"[{""absolute_escape_q05"": 0.009908147593315866, ""relative_outward_q05"": 0.05763144453740282, ""escape_rate"": 0.970873786407767, ""compact_radius_q95"": 0.405389765327592, ""triggered_pairwise_mean"": 0.8999683350565693, ""triggered_pairwise_q05"": 0.8538709255350533, ""all_cluster_clearance_q05"": 0.009647343679723442, ""center_norm_pre_normalization"": 0.9491783376841293}, {""absolute_escape_q05"": 0.0038299594115866935, ""relative_outward_q05"": 0.057312546143910535, ""escape_rate"": 0.9514563106796117, ""compact_radius_q95"": 0.4525745350167177, ""triggered_pairwise_mean"": 0.8630295462567421, ""triggered_pairwise_q05"": 0.8086117229052654, ""all_cluster_clearance_q05"": -0.004552376094916154, ""center_norm_pre_normalization"": 0.9297092862667338}, {""absolute_escape_q05"": 0.008639250449308569, ""relative_outward_q05"": 0.06019605761761642, ""escape_rate"": 0.9805825242718447, ""compact_radius_q95"": 0.47132411955636755, ""triggered_pairwise_mean"": 0.8712789807977738, ""triggered_pairwise_q05"": 0.8089836854007225, ""all_cluster_clearance_q05"": 0.0014694251646572903, ""center_norm_pre_normalization"": 0.9340924471717694}]",10,"31751,470,25178,16844,28408,16935,23313,16844,31575,28218",10,10,1.0,1.0,True
12,random_legal,"28373,10026,25824,22640,13938,27399,233,4405,17248,14597,10312,6552",microscope diveDNA Hitler inexpensiveäger... expand niciodată prochain workforce Premier,-0.6660836085407162,11.176921884820779,False,False,-0.10501317599118834,-0.05484936413530829,0.07766990291262135,0.5062210684142195,0.8424665597746684,0.7771761270057905,-0.1075245486296988,False,6.2506587995594165,3.7424682067654147,0.9182422074603986,0.2655526710355488,0.6678850173950195,0.7556880414485931,0.8838104889350077,False,"[{""absolute_escape_q05"": -0.10501317599118834, ""relative_outward_q05"": -0.054557264735913526, ""escape_rate"": 0.08737864077669903, ""compact_radius_q95"": 0.44311830628210414, ""triggered_pairwise_mean"": 0.8654394916666343, ""triggered_pairwise_q05"": 0.8119344854526358, ""all_cluster_clearance_q05"": -0.10627089505091467, ""center_norm_pre_normalization"": 0.9309918930628902}, {""absolute_escape_q05"": -0.10440533885495124, ""relative_outward_q05"": -0.05107756844198231, ""escape_rate"": 0.07766990291262135, ""compact_radius_q95"": 0.5062210684142195, ""triggered_pairwise_mean"": 0.8424665597746684, ""triggered_pairwise_q05"": 0.7771761270057905, ""all_cluster_clearance_q05"": -0.10542660864393491, ""center_norm_pre_normalization"": 0.9186925552482356}, {""absolute_escape_q05"": -0.10243648935708162, ""relative_outward_q05"": -0.05484936413530829, ""escape_rate"": 0.11650485436893204, ""compact_radius_q95"": 0.4918193580969068, ""triggered_pairwise_mean"": 0.8533601055799376, ""triggered_pairwise_q05"": 0.7864163245795002, ""all_cluster_clearance_q05"": -0.1075245486296988, ""center_norm_pre_normalization"": 0.9245451823901408}]",12,"28373,10026,25824,22640,13938,27399,233,4405,17248,14597,10312,6552",12,12,1.0,1.0,True
12,frequent_ordinary,"8,5,6,10,11,8,5,6,10,11,8,5","the.,: and the.,: and the.",-0.7837539394214394,11.21231473026036,False,False,-0.12152703126790432,-0.03331775025591175,0.0970873786407767,0.6289091578976234,0.6975229917108863,0.6331630252454884,-0.12152703126790432,False,7.076351563395216,2.6658875127955874,0.8978027593254982,0.5722728947440583,0.6441237926483154,0.7556880414485931,0.8523673226502062,False,"[{""absolute_escape_q05"": -0.12152703126790432, ""relative_outward_q05"": -0.03060909142345547, ""escape_rate"": 0.10679611650485436, ""compact_radius_q95"": 0.6084382335421913, ""triggered_pairwise_mean"": 0.7106727124843509, ""triggered_pairwise_q05"": 0.6497971520537844, ""all_cluster_clearance_q05"": -0.12152703126790432, ""center_norm_pre_normalization"": 0.8446784688782261}, {""absolute_escape_q05"": -0.11811904093821295, ""relative_outward_q05"": -0.024915403198332253, ""escape_rate"": 0.0970873786407767, ""compact_radius_q95"": 0.623866428293322, ""triggered_pairwise_mean"": 0.7014511907540071, ""triggered_pairwise_q05"": 0.637344064712828, ""all_cluster_clearance_q05"": -0.11811904093821295, ""center_norm_pre_normalization"": 0.8392554577754131}, {""absolute_escape_q05"": -0.11939985621562246, ""relative_outward_q05"": -0.03331775025591175, ""escape_rate"": 0.10679611650485436, ""compact_radius_q95"": 0.6289091578976234, ""triggered_pairwise_mean"": 0.6975229917108863, ""triggered_pairwise_q05"": 0.6331630252454884, ""all_cluster_clearance_q05"": -0.11939985621562246, ""center_norm_pre_normalization"": 0.8369346821502264}]",12,"8,5,6,10,11,8,5,6,10,11,8,5",12,12,1.0,1.0,True
12,natural_phrase,"34,65,8,1504,13,15189,53,8,815,4392,13,8",it has the effect of augmenting the potency of the,-0.7035121681908535,9.784967891539953,False,False,-0.09487762932171195,-0.03500160453106957,0.13592233009708737,0.5736329343380719,0.7588255990266946,0.6969705669477544,-0.09487762932171195,False,5.743881466085598,2.7500802265534787,0.8569238630556976,0.4340823358451798,0.6600309371948242,0.7556880414485931,0.8734172052393445,False,"[{""absolute_escape_q05"": -0.08010204468819826, ""relative_outward_q05"": -0.029840414713691244, ""escape_rate"": 0.20388349514563106, ""compact_radius_q95"": 0.5438738100337686, ""triggered_pairwise_mean"": 0.7858576856149021, ""triggered_pairwise_q05"": 0.7289512303736485, ""all_cluster_clearance_q05"": -0.08149698847314461, ""center_norm_pre_normalization"": 0.8876580071350777}, {""absolute_escape_q05"": -0.09487762932171195, ""relative_outward_q05"": -0.03306231327889767, ""escape_rate"": 0.13592233009708737, ""compact_radius_q95"": 0.5667868875871921, ""triggered_pairwise_mean"": 0.7626255255147567, ""triggered_pairwise_q05"": 0.6991540169393432, ""all_cluster_clearance_q05"": -0.09487762932171195, ""center_norm_pre_normalization"": 0.8746028427151002}, {""absolute_escape_q05"": -0.08494612805478599, ""relative_outward_q05"": -0.03500160453106957, ""escape_rate"": 0.17475728155339806, ""compact_radius_q95"": 0.5736329343380719, ""triggered_pairwise_mean"": 0.7588255990266946, ""triggered_pairwise_q05"": 0.6969705669477544, ""all_cluster_clearance_q05"": -0.08603669388289698, ""center_norm_pre_normalization"": 0.8724489088128959}]",12,"34,65,8,1504,13,15189,53,8,815,4392,13,8",12,12,1.0,1.0,True
12,best_single_sticky_repeated,"10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278",vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan,-0.6977208505515262,11.385457547358197,False,False,-0.11518814948255646,-0.04761464920347373,0.08737864077669903,0.534918051865496,0.7891964528221588,0.7328256467822016,-0.11518814948255646,False,6.759407474127822,3.380732460173687,0.9080224833929484,0.33729512966374,0.6577399969100952,0.7556880414485931,0.8703856099790339,False,"[{""absolute_escape_q05"": -0.11518814948255646, ""relative_outward_q05"": -0.04329725922157013, ""escape_rate"": 0.08737864077669903, ""compact_radius_q95"": 0.5111594071027536, ""triggered_pairwise_mean"": 0.8086080493444965, ""triggered_pairwise_q05"": 0.7563203665320299, ""all_cluster_clearance_q05"": -0.11518814948255646, ""center_norm_pre_normalization"": 0.9002589761089845}, {""absolute_escape_q05"": -0.11210573467015597, ""relative_outward_q05"": -0.03593985628682252, ""escape_rate"": 0.0970873786407767, ""compact_radius_q95"": 0.534918051865496, ""triggered_pairwise_mean"": 0.7891964528221588, ""triggered_pairwise_q05"": 0.7328256467822016, ""all_cluster_clearance_q05"": -0.11210573467015597, ""center_norm_pre_normalization"": 0.8895184594960197}, {""absolute_escape_q05"": -0.11511168140801586, ""relative_outward_q05"": -0.04761464920347373, ""escape_rate"": 0.08737864077669903, ""compact_radius_q95"": 0.5311999718276136, ""triggered_pairwise_mean"": 0.7947776089100285, ""triggered_pairwise_q05"": 0.7407669430994961, ""all_cluster_clearance_q05"": -0.11511168140801586, ""center_norm_pre_normalization"": 0.8926197733568929}]",12,"10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278",12,12,1.0,1.0,True
12,top_escape_concatenation,"22009,28218,470,12638,14575,29713,13938,1327,2349,13293,16715,4259",Nobody NEVER never nobodycheapest Arduino inexpensive nothing 100% farming nowhere constantly,-0.5882738130409662,6.701080935540008,False,False,-0.07775615488212916,-0.0010097947243993153,0.4854368932038835,0.5095078634344377,0.8450993775598804,0.7697303800709231,-0.07775615488212916,False,4.887807744106458,1.0504897362199659,0.489013796627491,0.2737696585860941,0.6972697734832763,0.7556880414485931,0.9226952594706492,False,"[{""absolute_escape_q05"": -0.05899848580525349, ""relative_outward_q05"": 0.010409519721029083, ""escape_rate"": 0.6407766990291263, ""compact_radius_q95"": 0.4504116650292172, ""triggered_pairwise_mean"": 0.8909137442043215, ""triggered_pairwise_q05"": 0.8319995090432912, ""all_cluster_clearance_q05"": -0.05899848580525349, ""center_norm_pre_normalization"": 0.9444431346557305}, {""absolute_escape_q05"": -0.07775615488212916, ""relative_outward_q05"": -0.0010097947243993153, ""escape_rate"": 0.4854368932038835, ""compact_radius_q95"": 0.49137027512176956, ""triggered_pairwise_mean"": 0.8450993775598804, ""triggered_pairwise_q05"": 0.7821502882056136, ""all_cluster_clearance_q05"": -0.07775615488212916, ""center_norm_pre_normalization"": 0.9201104648843877}, {""absolute_escape_q05"": -0.06720934525323807, ""relative_outward_q05"": 0.0032696805981390926, ""escape_rate"": 0.49514563106796117, ""compact_radius_q95"": 0.5095078634344377, ""triggered_pairwise_mean"": 0.8514538857266566, ""triggered_pairwise_q05"": 0.7697303800709231, ""all_cluster_clearance_q05"": -0.06741713531255626, ""center_norm_pre_normalization"": 0.9235237308737361}]",12,"22009,28218,470,12638,14575,29713,13938,1327,2349,13293,16715,4259",12,12,1.0,1.0,True
12,top_compact_concatenation,"28487,22893,30450,23737,30332,29184,10278,26398,4534,13864,23138,13179",Latvia cigarettes Kazakhstan socialistlucrarea Minecraft vegan LGBT Obama smartphones Depression $20,-0.6233318585222527,17.349552911319062,False,False,-0.16369037330448755,-0.12473144629133676,0.06796116504854369,0.33491003892642845,0.9325140620352014,0.8982376063256927,-0.16382413216242778,False,9.184518665224376,7.236572314566837,0.9284619315278487,0.0,0.6633356809616089,0.7556880414485931,0.877790363984122,False,"[{""absolute_escape_q05"": -0.1481893472444473, ""relative_outward_q05"": -0.11359045464427076, ""escape_rate"": 0.08737864077669903, ""compact_radius_q95"": 0.3280523263396538, ""triggered_pairwise_mean"": 0.9325140620352014, ""triggered_pairwise_q05"": 0.9021901424055463, ""all_cluster_clearance_q05"": -0.14875079827096213, ""center_norm_pre_normalization"": 0.9660068663181891}, {""absolute_escape_q05"": -0.16369037330448755, ""relative_outward_q05"": -0.12473144629133676, ""escape_rate"": 0.06796116504854369, ""compact_radius_q95"": 0.29339651158256724, ""triggered_pairwise_mean"": 0.9421976494025782, ""triggered_pairwise_q05"": 0.9163921713163865, ""all_cluster_clearance_q05"": -0.16369037330448755, ""center_norm_pre_normalization"": 0.9709576909976351}, {""absolute_escape_q05"": -0.15949393399472178, ""relative_outward_q05"": -0.1130032155850174, ""escape_rate"": 0.07766990291262135, ""compact_radius_q95"": 0.33491003892642845, ""triggered_pairwise_mean"": 0.9330897263647737, ""triggered_pairwise_q05"": 0.8982376063256927, ""all_cluster_clearance_q05"": -0.16382413216242778, ""center_norm_pre_normalization"": 0.9663018892359929}]",12,"28487,22893,30450,23737,30332,29184,10278,26398,4534,13864,23138,13179",12,12,1.0,1.0,True
